ML_USE,GCS_FILE_PATH,LABEL
training,gs://grupo03-ml00/data/Potato___Late_blight/e25e57fb-41d5-4f46-92f7-ce841bd97374___RS_LB 5448.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/cd8572da-75c4-4388-a20b-25c136aee122___FREC_Pwd.M 0476.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/760d41a1-3aca-4ceb-b8ef-12a3b62f785d___JR_HL 4019.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/fa64957a-0164-4221-b920-0e68670bf59b___RS_HL 2194.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/8ef7ac77-0588-4028-a31f-d6a5d3cded70___JR_HL 9471.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/c187ece6-ba56-44f8-b5a2-fb10929c68f5___RS_L.Scorch 1170.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/21f36453-b011-4ac8-8156-2876561b154c___FREC_Pwd.M 0424.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/a38df468-bb4a-4bb3-9ee9-a2dffae718e9___RS_Early.B 8690.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/bbce8ec1-d353-4979-8ba6-aeafbad8d542___RS_L.Scorch 1295.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/b6b036b0-6869-48b8-b861-a6a85d1b2b97___RS_Early.B 6850.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/e8abf13a-ddfe-4dd8-b397-9ac7484279cf___FREC_Pwd.M 0557.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/9ca7d203-7b7c-4f5c-911f-fc225f3c5b77___RS_Early.B 7557.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/8f6d9148-ae73-42cc-be78-baca869d1543___RS_Early.B 6805.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/a29559c6-1d80-4486-a3c9-26986d6e28e0___RS_Early.B 6890.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/577164f8-3653-4347-a51e-ac0f67ef5a43___RS_HL 2158.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/26d0fa09-d463-461b-830c-3e970244cabb___RS_Early.B 7406.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/e2a982d2-166f-4e9c-a869-50f52dce5315___FREC_Pwd.M 4973.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/6eebb348-cafa-4863-937c-3b249f71df0a___RS_Early.B 9230.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/4e7faad5-4f3c-432a-8a71-bbe198aece77___RS_Early.B 7354.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/d2ff230f-99a5-4dc5-968c-246d772788af___RS_LB 3279.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/457ae174-5064-4736-a52b-0f78110c12eb___JR_HL 9824.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/c0cd3f14-d2b4-43b5-a81d-0dc60767e52b___RS_HL 4539.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/062e83b3-baee-4d36-9b62-6d2a19938027___FREC_Pwd.M 0314.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Late_blight/145216a1-aab7-4f40-851d-a56c436ad0e3___RS_LB 2715.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/581c8e0d-54e0-4a4e-937d-919d0b914c9b___FREC_Pwd.M 0371.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/2379a24b-53be-4b4d-84bd-e16bce210f16___FREC_Pwd.M 0360.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/02d6722b-1f47-4f11-b831-be4bba26b158___FREC_Pwd.M 4593.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/7614ff40-fd01-4c7c-929f-f74814c5de74___RS_L.Scorch 1448.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/bc8a7fa5-1f77-4829-a1ee-0ccbeef289eb___RS_Early.B 7228.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/bdf0a747-3514-46fc-9d9f-5f23c8546209___RS_L.Scorch 1388.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___healthy/5275777b-d89b-47b1-9dc6-15c832167a41___RS_HL 4408.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/9f75b6f7-0a6e-4347-8476-cc2054a4f49f___FREC_Pwd.M 0311.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/6abcc809-0fc3-4603-b403-7ec9366a37c2___JR_HL 4026.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/52f02bf8-07cd-4c64-af80-62d4cf0fad92___RS_HL 4662.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/ad628434-32ce-4365-90b0-f394d98fbe00___RS_LB 4905.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/16e37160-9dca-4110-a914-955304e7daf5___RS_LB 3033.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/4a681bd1-f177-4079-a67c-890eaa1fb016___FREC_Pwd.M 5097.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Late_blight/c48719ce-1230-465b-b481-177b7e0f7074___RS_LB 3835.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/9198c21b-7225-47e7-a7e5-459cf5a48e2d___RS_L.Scorch 1403.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/f839564b-c510-4e67-b9c7-c5dd65b920e8___JR_HL 4158.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/e4f0a3a5-2de6-4496-83fa-8a3c015eed00___RS_L.Scorch 1561.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/e50bd734-03b9-479b-9ca0-48ef217a2c59___RS_Early.B 7976.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B 6867.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/53e48eeb-608e-4660-9297-a5ff6f193e48___JR_HL 9792.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/01b7dc2e-af4a-4708-a6ea-4cb19d6f167c___RS_L.Scorch 0072.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/8f3f9eed-1a3d-4f0f-adcc-0fe3a832d95f___RS_Early.B 8518.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/3d5c1145-b344-4965-afba-5e30fea822b5___RS_L.Scorch 1009.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/e1c9896e-a3a6-401a-b3fd-325b8052365b___FREC_Pwd.M 0376.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/8c12a342-d879-400f-975f-22f5ef3f32d2___RS_L.Scorch 1017.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___healthy/0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/5d85a25d-ed5a-459d-89fc-8bc9118518bc___RS_LB 4646.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/d1c378ef-57e4-4ebc-b3f2-e34f6b2441d2___JR_HL 4098.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___healthy/163ada72-4288-4f85-a3c1-feed23c8d1de___RS_HL 1940.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/b57f2698-0a8d-4690-bdeb-26709ecdae8b___RS_L.Scorch 1488.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/df88c663-910f-4079-8189-07ca57dc665a___RS_L.Scorch 0167.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/06f60a1e-ff73-4024-a123-ae616d6ded00___RS_L.Scorch 1327.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/5d1b08e5-92d8-4d4d-9a1b-ba8b92fc1d9a___RS_L.Scorch 0826.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/bd94e2a1-d503-417b-8552-f252a5665476___RS_LB 4006.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/bec69b31-ed99-4555-9bef-b9b851d968cc___JR_HL 9877.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/35499a79-86db-4eff-9d4a-30d7edde74cb___RS_L.Scorch 0058.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/7be1959f-ca02-4477-95fb-974da4ff1ae0___RS_L.Scorch 0798.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/d4463dcb-ae91-4329-8c6d-6da1eecbaaac___RS_LB 2788.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/a993dae5-7b74-4416-87eb-2eea9f3609c4___FREC_Pwd.M 4499.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/0e527d62-de6c-4ab5-bb49-f7a6686d207b___RS_HL 4808.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/35d6c68e-d0c0-49d7-80c5-b3cb2618f933___FREC_Pwd.M 4686.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Late_blight/55fa97d3-71b6-4487-9757-f9195f97ba5a___RS_LB 4047.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/28afb0d3-8bc6-4d22-9679-f128eeedf52b___JR_HL 4214.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/3cffaab3-eb47-4ba7-8596-35445be017fc___RS_HL 2217.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/889b0741-2110-47a9-a2d2-90194e5d7676___RS_LB 4787.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/059c9129-51b7-4d6b-9b57-f22e87568a0a___RS_LB 5118.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/7d90df0a-da17-4641-9006-75aa7de6ed5e___RS_Early.B 8702.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/991f9446-4cb6-41a8-b6ef-c2ee9e500c7b___JR_HL 9735.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/a3591bf9-0311-4c54-88de-002e18a55e32___FREC_Pwd.M 4565.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/3c726192-540f-4ce5-9590-0aa8500e195c___FREC_Pwd.M 0547.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___healthy/bf2bffbb-cd8f-4d36-bd58-847808397c75___RS_HL 1786.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/e3e3cf2a-6188-4d19-8527-0ab1dd46dd7c___RS_L.Scorch 1411.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/115b843f-5c32-48dd-9602-b8fa5a3c7b29___RS_L.Scorch 9986.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/46819687-0705-4628-8748-9cb356587f30___RS_Early.B 8421.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/efa2f117-a774-4fcc-8445-142742aa7816___RS_Early.B 7458.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/0c22dfef-7413-4f46-b949-903d238678a3___FREC_Pwd.M 5094.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/f4a3ab38-22b7-4d82-a6a7-b58fccdb13b6___FREC_Pwd.M 0522.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/5c4a4cfa-2bf4-498a-91cc-864125da237c___RS_L.Scorch 1430.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/1a64abff-82d4-45dc-b984-f1a5e6a5229e___FREC_Pwd.M 4952.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/f813e04e-a4f1-4c7f-a56d-cf0829801acb___RS_Early.B 8836.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/6fd45eba-b725-4df2-95d0-910968d17afd___JR_HL 9449.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/d6ee77c1-4959-4d8f-9f4c-bd797de9bf5d___FREC_Pwd.M 5064.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/d8fd4132-a60c-4ed4-ab45-f6091aad8085___RS_L.Scorch 0962.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/e97f7a3c-aa95-4861-9f61-857920dd888a___FREC_Pwd.M 4944.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/70b89c8b-2850-4ec8-8da1-a4b9de5351c7___RS_Early.B 6889.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/d5bf2575-1e57-4792-81a1-5770e701be1b___RS_LB 3209.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/b402845e-5414-423e-9f6d-29e3bdbb505b___RS_LB 2825.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/eaf3b9b2-6372-4333-b1ff-297485cd3656___JR_HL 9565.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/e786a4fe-5aa1-4da2-a16f-4ee82c56e317___RS_Early.B 7245.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/f20b88af-30e2-4270-a035-2cf217469cf8___RS_Early.B 8266.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/6fdee580-fa84-4ea7-b54a-048919765284___RS_Early.B 8187.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/3ee18dfe-fce9-4ef1-bb9f-983f8fef525b___RS_L.Scorch 0833.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___healthy/5d541b79-2861-493a-b121-c4f0a60be3d2___RS_HL 4607.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/6d31ffdc-425e-4975-a7a2-14c1ee92a71c___JR_HL 4106.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/904770c5-2c05-43a1-a4d7-bccb5eafe1b7___RS_Early.B 7129.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/6d3cf9a5-37ab-41e6-b786-4ba6e245560a___FREC_Pwd.M 0521.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/a8132ff0-9786-4cdb-9832-c2c5adff9a91___JR_HL 4262.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/7bf67e1e-57c8-4f68-bc5a-56b2a69f30ec___RS_LB 2509.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/3112e625-f1d9-428b-a77e-23c6f28e44f8___RS_LB 3035.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/90596f7b-1efa-4595-8d57-bcbd4c48253f___RS_LB 4753.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/cc0b027a-d0e9-489c-97fa-017a94efd300___FREC_Pwd.M 0510.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/0ce4ee15-d59b-4212-ab2a-8b6a07f3634f___JR_HL 9707.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/14a76290-53c4-46ab-a171-7f2dbf2b13aa___JR_HL 9685.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/3ed88d41-890c-4fb3-96be-151e0bb7e2a5___RS_L.Scorch 1080.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/8493b49f-1b73-4d5c-b6f9-ae9a41091643___RS_Early.B 6720.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/c91060f7-f9dd-4930-ad0a-8a4a6bd803d2___RS_Early.B 7869.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/ec958877-f479-4c8c-a947-3686039f8921___RS_LB 2587.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/bb81b8a0-3d1e-4cef-aeb5-31ac32f1761a___RS_LB 5268.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/5f6e61a5-c917-43f7-978c-e1c7febde7c9___RS_L.Scorch 1290.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/2b974785-090d-4dae-81a2-ce3ebc2a1c68___RS_LB 4634.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/07fea080-7f6b-48e9-b6b5-10d7daf57610___RS_LB 3210.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/bc67ea12-4c8f-443f-a815-87eeeb2e78b3___RS_HL 4476.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/034959c1-f1e8-4a79-a6d5-3c1d14efa2f3___RS_Early.B 7136.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/2356a4d6-8015-434e-a5f8-03197fef2c28___RS_Early.B 8139.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/db4dbc48-209d-4615-95cd-1d7ee7f1d7e0___RS_Early.B 7545.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/906bb6f0-e61b-42f2-83a9-22593dadcedc___RS_Early.B 8564.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/7aa06c3f-08e1-4de1-9bfb-3f6bdd4c1abd___FREC_Pwd.M 5034.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Late_blight/9032d569-294e-4b8b-a70f-ecff949e43e2___RS_LB 3998.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/4c5ba905-216a-479d-8bca-6905d68c8279___FREC_Pwd.M 5147.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/b42d85e1-0707-4692-93a1-74b0465ef2ef___FREC_Pwd.M 4468.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/a6fef9f4-0006-4faa-95ab-3aadde49b229___RS_Early.B 8783.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/728525fd-75a3-4356-a7b4-34d56c31e12b___FREC_Pwd.M 4857.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Late_blight/8f80caee-38ed-4b49-9596-6f66c3cb9c1b___RS_LB 2535.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/a4cc86e3-ac4d-4b72-89a2-6cf106831908___RS_Early.B 7346.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/27e2013d-3a3d-447c-b4c6-92ca1d3ed03d___JR_HL 9891.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/83580508-0c6b-4eeb-bbde-07a3949da0ab___RS_L.Scorch 0777.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/ad5d1c57-162e-49ea-868e-efde59603115___RS_L.Scorch 1401.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/d404ee44-8dad-4806-881d-bd607e54f9b2___FREC_Pwd.M 0389.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/e0565c85-5257-41b1-aae2-017c1c213200___RS_L.Scorch 1464.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/5ba52ca6-9cd2-4fad-914a-af2f8fea65c6___RS_LB 4740.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/783d0cdc-ee4a-4e54-a0cd-4409c9c1bd47___FREC_Pwd.M 4867.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/212433a4-4bda-450e-8026-02ffa42f9f32___RS_L.Scorch 1551.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/db32f3c2-3aa7-4ee8-abb1-9ee4ef325b5e___JR_HL 4063.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/3465ffb4-8097-454b-a471-f572fdc1da00___JR_HL 9664.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/7ce28b45-467c-4962-a030-f621b4bc76a8___RS_LB 2644.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/17520079-9d7b-481a-bc9e-676c5404d160___RS_Early.B 6774.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/1c2c7320-bf17-4245-a488-79aa47964c61___FREC_Pwd.M 0447.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/82651f35-7b0e-4d7e-b277-055d2311332a___RS_L.Scorch 0091.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/6144ff3e-3899-4577-b9a8-cb342a106afb___FREC_Pwd.M 4980.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/b22853ce-86ca-4a0c-9a16-ce82e0817513___FREC_Pwd.M 4942.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/546e460b-681e-48a3-b05f-4c9aa3a3b2b1___JR_HL 9604.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/a3f150fa-e692-4588-a797-ab260f45abcb___JR_HL 9637.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/fb345059-8287-4955-a49c-e0bcd2ce8a92___JR_HL 4172.JPG,Cherry_(including_sour)___healthy
